id	title	publishedAt	thumbnailUrl	categoryId	defaultAudioLanguage	tags	viewCount	likeCount	dislikeCount	commentCount	uploadStatus	privacyStatus	license	embeddable	publicStatsViewable	madeForKids	topicCategories	duration	dimension	definition	caption	licensedContent	contentRating	projection
Pm-ssssVk9w	Behind The Scenes - Heelein Toot Gayi | Badshah, Guru Randhawa, Kiara Advani, Aditya S, Aastha Gill	2020-12-07T08:30:04Z	https://i.ytimg.com/vi/Pm-ssssVk9w/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs']	711925	30286	1282	3054	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT2M29S	2d	hd	false	True	{}	rectangular
hcXVutWmAAU	YAARA VE Full Lyrical Video Song | Gandhigiri | Ankit Tiwari, Sunidhi Chauhan | T-Series	2020-12-07T06:00:06Z	https://i.ytimg.com/vi/hcXVutWmAAU/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs']	501597	16288	921	2289	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']	PT4M22S	2d	hd	false	True	{}	rectangular
tKmeJLujm4I	Heelein Toot Gayi(Lyrical)Indoo Ki Jawani|Badshah,Guru Randhawa,Kiara Advani,Aditya Seal,Aastha Gill	2020-12-06T13:15:01Z	https://i.ytimg.com/vi/tKmeJLujm4I/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'hindi movie songs', 'indoo ki jawani song', 'heelein toot gayi', 'badshah song', 'guru randhawa new song', 'aashta gill', 'guru randhawa', 'heelien toot gayi song', 'indoo ki jawani song guru randhawa', 'heelein toot gayi full song', 'heelein toot gayi badshah', 'heelien toot gayi aashta gill', 'badshah aastha gill', 'badshah guru randhawa', 'kiara advani']	694920	28056	1747	1568	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M	2d	hd	false	True	{}	rectangular
7VIyDowYIa4	Nayan Song Teaser: Dhvani Bhanushali, Jubin Nautiyal | Bhushan Kumar | Radhika,Vinay|Releasing 8 Dec	2020-12-06T12:45:45Z	https://i.ytimg.com/vi/7VIyDowYIa4/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'nayan', 'nayan dhvani bhanushali', 'nayan song dhvani bhanushali', 'dhvani bhanushali songs', 'jubin nautiyal', 'jubin nautiyal new song', 'jubin nautiyal all songs', 'dhvani bhanushali new song']	2454606	103346	4376	4609	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT34S	2d	hd	false	True	{}	rectangular
gulj6Zowjos	Chhalaang: Care Ni Karda (Full Song) Rajkummar, Nushrratt |Yo Yo Honey Singh,Alfaaz,Hommie Dilliwala	2020-12-06T08:30:04Z	https://i.ytimg.com/vi/gulj6Zowjos/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'care ni karda', 'Alfaaz', 'Yo Yo Honey Singh', 'Hommie Dilliwala', 'chhalaang movie song', 'chalang song', 'chalang rajkummar rao songs', 'care ni karda chhalaang', 'honey singh new song', 'honey singh songs', 'yo yo honey singh new song 2020']	6344580	127724	5327	3817	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M10S	2d	hd	false	True	{}	rectangular
oRMeNdXv6eU	It's My Life Song(Full Song)Harman Baweja,Genelia D'Souza,Nana Patekar|Mika Singh,Shankar-Ehsaan-Loy	2020-12-06T06:02:36Z	https://i.ytimg.com/vi/oRMeNdXv6eU/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs']	235048	5965	1111	1386	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M2S	2d	hd	false	True	{}	rectangular
qSOe0SB1ILk	Durgamati: Heer | Bhumi Pednekar, Arshad Warsi, Karan Kapadia | Malini Awasthi, Naman A, Abhinav S	2020-12-05T10:30:05Z	https://i.ytimg.com/vi/qSOe0SB1ILk/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'durgamati', 'heer durgamati', 'Naman Adhikari', 'Abhinav Sharma', 'Malini Awasthi', 'malini awasthi song', 'malini awasthi new song 2020', 'heer', 'heer new song', 'heer durgamati song']	5213013	18910	2331	2500	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT2M17S	2d	hd	false	True	{}	rectangular
195MNabwrPk	Idiot (LYRICAL) Harman Baweja, Genelia D'Souza, Nana Patekar| K.K., Earl | Shankar-Ehsaan- Loy	2020-12-05T07:28:50Z	https://i.ytimg.com/vi/195MNabwrPk/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs']	309708	6960	1251	1548	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M17S	2d	hd	false	True	{}	rectangular
vERRIMnUqi8	Durgamati: Baras Baras (Audio) Bhumi Pednekar, Arshad Warsi, Karan Kapadia| B Praak|Tanishk Bagchi	2020-12-04T12:44:33Z	https://i.ytimg.com/vi/vERRIMnUqi8/default.jpg	10	hi	['durgamati', 'durgamati the myth', 'durgamati the myth trailer', 'durgavati', 'bhumi pednekar', 'arshad warsi movies', 'arshad warsi', 'jisshu sengupta', 'mahie gill', 'karan kapadia', 'new bollywood movies 2020', 'latest horror movies 2020', 'hindi movie 2020', 'new horror movies 2020', 'latest', 'horror', 'new', '2020', 'movies', 'b praak', 'baras baras b praak', 'baras baras durgamati', 'tanishk bagchi', 'b praak new song', 'durgamati song', 'b praak new song 2020', 'tanishk bagchi new song 2020', 'baras baras lyrics']	593830	22083	1104	2685	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M21S	2d	hd	false	True	{}	rectangular
NHsrovSDMi4	Kabhi Yun (Full Audio Song) Mohammed Irfan | Anurag Saikia | Sangeeta Gupta | T-Series	2020-12-04T09:45:19Z	https://i.ytimg.com/vi/NHsrovSDMi4/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs']	286086	9149	685	1418	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT5M24S	2d	hd	false	True	{}	rectangular
WqryP19-GPU	It's My Life: Tu Maharani (Lyrical) Harman Baweja,Genelia D'Souza,Nana Patekar | Shankar-Ehsaan- Loy	2020-12-04T06:31:58Z	https://i.ytimg.com/vi/WqryP19-GPU/default.jpg	10	hi	"['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'Loy Mendonsa', 'Shankar Mahadevan', 'Akriti Kakkar', 'Anusha Mani', 'Mani Mahadevan', 'tu maharani', 'Harman Baweja', ""Genelia D'Souza"", 'Nana Patekar']"	257504	5879	1126	1210	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M29S	2d	hd	false	True	{}	rectangular
uWmRf56iQbU	I Me Aur Main | Video Jukebox | John Abraham | Chitrangda Singh | Prachi Desai	2020-12-03T12:30:05Z	https://i.ytimg.com/vi/uWmRf56iQbU/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'John Abraham', 'Chitrangda Singh', 'SHAAN', 'MONALI THAKUR', 'NEERAJ SHREEDHAR', 'ANUSHKA MANCHANDA']	233224	7331	873	1948	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT20M27S	2d	hd	false	True	{}	rectangular
itxuQOI1m8I	Dil Tera: Indoo Ki Jawani | Kiara Advani, Aditya Seal | Rochak Kohli Feat. Benny Dayal, Neeti Mohan	2020-12-03T05:30:03Z	https://i.ytimg.com/vi/itxuQOI1m8I/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'dil tera', 'indoo ki jawani song', 'dil tera indoo ki jawani', 'Benny Dayal', 'Neeti Mohan', 'Rochak Kholi', 'dil tera neeti mohan', 'dil tera benny dayal', 'benny dayal songs', 'neeti mohan songs', 'neeti mohan new song', 'indoo ki jawani all song']	3195022	61044	7356	4020	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT2M42S	2d	hd	false	True	{}	rectangular
kqAGmW2oi_k	LUDO: Dil Julaha (AUDIO) Abhishek, Aditya,  Rajkummar, Pankaj, Fatima S, Sanya | Pritam, Darshan R	2020-12-02T13:00:10Z	https://i.ytimg.com/vi/kqAGmW2oi_k/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs']	290851	7773	1088	2188	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M39S	2d	hd	false	True	{}	rectangular
b3JCwwC1i4M	Durgamati: Baras Baras (Lyrical) Bhumi Pednekar, Arshad Warsi, Karan Kapadia| B Praak|Tanishk Bagchi	2020-12-02T07:35:57Z	https://i.ytimg.com/vi/b3JCwwC1i4M/default.jpg	10	hi	['durgamati', 'durgamati the myth', 'durgamati the myth trailer', 'durgavati', 'bhumi pednekar', 'arshad warsi movies', 'arshad warsi', 'jisshu sengupta', 'mahie gill', 'karan kapadia', 'new bollywood movies 2020', 'latest horror movies 2020', 'hindi movie 2020', 'new horror movies 2020', 'latest', 'horror', 'new', '2020', 'movies', 'b praak', 'baras baras b praak', 'baras baras durgamati', 'tanishk bagchi', 'b praak new song', 'durgamati song', 'b praak new song 2020', 'tanishk bagchi new song 2020', 'baras baras lyrics']	1709430	68854	1549	2021	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M39S	2d	hd	false	True	{}	rectangular
HCdBv0ViB3Y	It's My Life Song(AUDIO)Harman Baweja,Genelia D'Souza,Nana Patekar|Mika Singh, Shankar-Ehsaan- Loy	2020-12-02T05:32:45Z	https://i.ytimg.com/vi/HCdBv0ViB3Y/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs']	279100	5827	836	1842	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M54S	2d	hd	false	True	{}	rectangular
-Fkdp9Iw7FE	KHAMOSH TANHAIYO MEIN (Lyrical) Harman B, Genelia D, Nana P| Javed A, Hamsika I |Shankar-Ehsaan- Loy	2020-12-01T13:30:01Z	https://i.ytimg.com/vi/-Fkdp9Iw7FE/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs']	176071	5427	794	1812	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M54S	2d	hd	false	True	{}	rectangular
XLoKokAlpa0	Kandhe Ka Woh Til - Behind The Scenes | Sachet Tandon, Manan Bhardwaj, Kumaar| Zaara Yesmin, Salman	2020-12-01T11:32:26Z	https://i.ytimg.com/vi/XLoKokAlpa0/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'hindi movie songs', 'kandhe ka woh til (official)', 'kandhe ka woh til zaara yesmin', 'kandhe ka woh til salman yusuff khan', 'kandhe ka vo til', 'new songs', 'hindi love songs']	584405	15606	1119	1932	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Performing_arts']	PT2M3S	2d	hd	false	True	{}	rectangular
2kr5uH1xHpM	It's My Life (Audio Jukebox) | Harman Baweja, Genelia D'Souza, Nana Patekar	2020-12-01T05:31:31Z	https://i.ytimg.com/vi/2kr5uH1xHpM/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'harman baweja song', 'genelia d souza', 'mika singh songs', 'latest hindi song 2020', 'shankar ehsaan loy', 'ITS MY life songs']	221760	5656	764	1568	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT24M43S	2d	hd	false	True	{}	rectangular
DRyQKYkyfU0	Besharam Bewaffa Song: Divya K, Gautam G, Siddarth G | B Praak, Jaani |Radhika, Vinay| Bhushan Kumar	2020-11-30T05:30:22Z	https://i.ytimg.com/vi/DRyQKYkyfU0/default.jpg	10	hi	['besharam bewafa', 'divya khosla kumar songs', 'divya khosla kumar', 'jaani', 'b praak', 'jaani ve', 'jaani ve album', 'b praak new song', 'jaani b praak', 'jaani new song', 'besharam bewafa new song', 'besharam bewafa b praak', 'besharam bewafa jaani', 'Gautam Gulati', 'Siddarth Gupta', 'besharam bewafa divya', 'bewafa besharam', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', 'bollywood songs', '2020 songs', 'hindi 2020 songs']	201186431	2666950	177556	90478	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT5M42S	2d	hd	false	True	{}	rectangular
EHLrCl7FIc8	Kabhi Yun (Full Lyrical Song) Mohammed Irfan | Anurag Saikia | Sangeeta Gupta | T-Series	2020-11-29T05:30:00Z	https://i.ytimg.com/vi/EHLrCl7FIc8/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs']	961057	30987	2021	3571	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT5M43S	2d	hd	false	True	{}	rectangular
iCffxAk1ofA	Besharam Bewaffa Teaser | Divya Khosla Kumar | B Praak | Jaani | Radhika, Vinay | Bhushan Kumar	2020-11-28T10:31:00Z	https://i.ytimg.com/vi/iCffxAk1ofA/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'Besharam Bewaffa Teaser', 'divya khosla kumar songs', 'divya khosla kumar', 'jaani', 'b praak', 'jaani ve', 'jaani ve album', 'b praak new song', 'jaani b praak', 'jaani new song', 'besharam bewafa', 'new song teaser']	2128339	82640	4008	4201	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music']	PT38S	2d	hd	false	True	{}	rectangular
QvojJ1JXaNg	Durgamati: Baras Baras | Bhumi Pednekar, Arshad Warsi, Karan Kapadia | B Praak | Tanishk Bagchi	2020-11-28T05:29:40Z	https://i.ytimg.com/vi/QvojJ1JXaNg/default.jpg	10	hi	['durgamati', 'durgamati the myth', 'durgamati the myth trailer', 'durgavati', 'bhumi pednekar', 'arshad warsi movies', 'arshad warsi', 'jisshu sengupta', 'mahie gill', 'karan kapadia', 'new bollywood movies 2020', 'latest horror movies 2020', 'hindi movie 2020', 'new horror movies 2020', 'latest', 'horror', 'new', '2020', 'movies', 'b praak', 'baras baras b praak', 'baras baras durgamati', 'tanishk bagchi', 'b praak new song', 'durgamati song', 'b praak new song 2020', 'tanishk bagchi new song 2020']	22316943	264075	8830	6744	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M22S	2d	hd	false	True	{}	rectangular
AxVWMUcStxk	Durgamati The Myth - Official Trailer | Bhumi Pednekar, Arshad Warsi, Karan Kapadia | Dec 11	2020-11-27T14:24:56Z	https://i.ytimg.com/vi/AxVWMUcStxk/default.jpg	10	hi	['durgamati', 'durgamati official trailer', 'durgamati the myth', 'durgamati trailer', 'durgamati movie', 'durgamati the myth trailer', 'durgamati teaser', 'durgavati', 'bhumi pednekar', 'bhumi pednekar new movie trailer', 'arshad warsi movies', 'arshad warsi', 'jisshu sengupta', 'mahie gill', 'karan kapadia', 'akshay kumar', 'new bollywood movies 2020', 'latest horror movies 2020', 'hindi movie 2020', 'new horror movies 2020', 'new trailers 2020', 'hindi', 'amazon prime video', 'latest', 'horror', 'new', '2020', 'movies', 'full movie']	1608442	55293	8023	4032	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	PT3M11S	2d	hd	false	True	{}	rectangular
lcPgY2Q4004	It's My Life Song(LYRICAL)Harman Baweja,Genelia D'Souza,Nana Patekar|Mika Singh, Shankar-Ehsaan- Loy	2020-11-27T13:30:02Z	https://i.ytimg.com/vi/lcPgY2Q4004/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'harman baweja song', 'genelia d souza', 'mika singh songs', 'latest hindi song 2020', 'shankar ehsaan loy', 'ITS MY life songs']	274311	8174	1347	1462	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M12S	2d	hd	false	True	{}	rectangular
Vxh8-YBOCrY	Heelein Toot Gayi: Indoo Ki Jawani | Badshah, Guru Randhawa, Kiara Advani, Aditya Seal, Aastha Gill	2020-11-27T06:30:46Z	https://i.ytimg.com/vi/Vxh8-YBOCrY/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'hindi movie songs', 'indoo ki jawani song', 'heelein toot gayi', 'badshah song', 'guru randhawa new song', 'aashta gill', 'guru randhawa', 'heelien toot gayi song', 'indoo ki jawani song guru randhawa', 'heelein toot gayi full song', 'heelein toot gayi badshah', 'heelien toot gayi aashta gill', 'badshah aastha gill', 'badshah guru randhawa', 'kiara advani']	40404033	440007	46747	55783	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT2M40S	2d	hd	false	True	{}	rectangular
zt8NNE5p1OU	LUDO: Dil Julaha | Abhishek B, Aditya K,  Rajkummar R, Pankaj T, Fatima S, Sanya | Pritam, Darshan R	2020-11-26T12:30:11Z	https://i.ytimg.com/vi/zt8NNE5p1OU/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'ludo movie songs', 'ludo pritam songs', 'pritam latets songs', 'darshan raval songs', 'abhishek bachchan', 'rajkumar rao', 'dil julaha', 'dil julaha ludo', 'dil julaha darshan raval', 'darshan raval new songs 2020', 'darshan raval']	868433	22076	1325	2151	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M36S	2d	hd	false	True	{}	rectangular
d3sR2_Iawmw	Tanhaai - Behind The Scenes | Tulsi Kumar | Sachet-Parampara | T-Series	2020-11-26T09:30:23Z	https://i.ytimg.com/vi/d3sR2_Iawmw/default.jpg	10	hi	['Tanhaai Song', 'Tanhaai Song Tulsi Kumar', 'Tanhaai Tulsi Kumar', 'Tulsi Kumar new Song', 'Tanhaai Tulsi kumar', 'tanhaai song Tulsi kumar', 'tanhaai new song Tulsi kumar', 'tanhaai Tulsi kumar song', 'Tulsi kumar tanhaai', 'Sachet Parampara songs', 'tanhaai Sachet Parampara', 'Sachet Parampara tanhaai', 'new songs 2020', 'romantic songs 2020', 'zain imam latest songs', 'tulsi kumar all songs', 'behind the scenes', 'making of tanhaai song']	516872	17003	1147	1934	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music']	PT5M1S	2d	hd	false	True	{}	rectangular
K4oPGbanFCw	It's My Life | Idiot: Harman Baweja, Genelia D'Souza, Nana Patekar| K.K., Earl | Shankar-Ehsaan- Loy	2020-11-26T06:30:31Z	https://i.ytimg.com/vi/K4oPGbanFCw/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'harman baweja song', 'genelia d souza', 'mika singh songs', 'latest hindi song 2020', 'shankar ehsaan loy', 'ITS MY life songs', 'idiot song', 'idiot kk earl', 'kk', 'kk new song 2019', 'earl new song', 'kk songs']	629746	11407	2117	1462	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']	PT2M24S	2d	hd	false	True	{}	rectangular
jUq_ykx9lVg	Zila Ghaziabad | VIDEO JUKEBOX | Sanjay Dutt | Arshad Warsi | Vivek Oberoi	2020-11-25T14:30:07Z	https://i.ytimg.com/vi/jUq_ykx9lVg/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs']	68751	1369	572	688	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT16M52S	2d	hd	false	True	{}	rectangular
CJvlAGcwBEI	Indoo Ki Jawani: Heelein Toot Gayi Teaser | Badshah, Guru Randhawa, Kiara Advani, Aditya Seal 27 Nov	2020-11-25T12:41:44Z	https://i.ytimg.com/vi/CJvlAGcwBEI/default.jpg	10	hi	['2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'Heelein Toot Gaye Teaser', 'Badshah', 'Guru Randhawa', 'Kiara Advani', 'Aditya Seal', 'aastha gill', 'badshah song', 'guru randhawa new song', 'badshah new song', 'aastha gill new song', 'indoo ki jawani song', 'indoo ki jawani', 'indoo ki jawani new song', 'guru randhawa all songs', 'badshah new song 2020', 'badshah guru randhawa song']	2344954	80665	5814	22890	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT20S	2d	hd	false	True	{}	rectangular
i-93lPUIpVU	Chhalaang: Le Chhalaang (Full Video) Rajkummar R, Nushrratt | Daler Mehndi, Hitesh Sonik, Luv Ranjan	2020-11-25T10:29:31Z	https://i.ytimg.com/vi/i-93lPUIpVU/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', '2020 film songs', 'bollywood songs', '2020 songs', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'le chhalaang song', 'chhalaang', 'chhalaang song', 'daler mehndi songs', 'daler mehndi', 'le chalaang', 'le chhalaang movie', 'le chhalaang title song']	332498	5514	441	676	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M42S	2d	hd	false	True	{}	rectangular
